# wavelength(nm), response
336.8 0
336.9 0
337 0
337.1 0
337.2 0
337.3 0
337.4 0
337.5 0
337.6 0
337.7 0
337.8 0
337.9 0
338 0
338.1 0
338.2 0
338.3 0
338.4 0
338.5 0
338.6 0
338.7 0
338.8 0
338.9 0
339 0
339.1 0
339.2 0
339.3 0
339.4 0
339.5 0
339.6 0
339.7 0
339.8 0
339.9 0
340 0
340.1 0
340.2 0
340.3 0
340.4 0
340.5 0
340.6 0
340.7 0
340.8 0
340.9 0
341 0
341.1 0
341.2 0
341.3 0
341.4 0
341.5 0
341.6 0
341.7 0
341.8 0
341.9 0
342 0
342.1 0
342.2 0
342.3 0
342.4 0
342.5 0
342.6 0
342.7 0
342.8 0
342.9 0
343 0
343.1 0
343.2 0
343.3 0
343.4 0
343.5 0
343.6 0
343.7 0
343.8 0
343.9 0
344 0
344.1 0
344.2 0
344.3 0
344.4 0
344.5 0
344.6 0
344.7 0
344.8 0
344.9 0
345 0
345.1 0
345.2 0
345.3 0
345.4 0
345.5 0
345.6 0
345.7 0
345.8 0
345.9 0
346 0
346.1 0
346.2 0
346.3 0
346.4 0
346.5 0
346.6 0
346.7 0
346.8 0
346.9 0
347 0
347.1 0
347.2 0
347.3 0
347.4 0
347.5 0
347.6 0
347.7 0
347.8 0
347.9 0
348 0
348.1 0
348.2 0
348.3 0
348.4 0
348.5 0
348.6 0
348.7 0
348.8 0
348.9 0
349 0
349.1 0
349.2 0
349.3 0
349.4 0
349.5 0
349.6 0
349.7 0
349.8 0
349.9 0
350 0
350.1 0
350.2 0
350.3 0
350.4 0
350.5 0
350.6 0
350.7 0
350.8 0
350.9 0
351 0
351.1 0
351.2 0
351.3 0
351.4 0
351.5 0
351.6 0
351.7 0
351.8 0
351.9 0
352 0
352.1 0
352.2 0
352.3 0
352.4 0
352.5 0
352.6 0
352.7 0
352.8 0
352.9 0
353 0
353.1 0
353.2 0
353.3 0
353.4 0
353.5 0
353.6 0
353.7 0
353.8 0
353.9 0
354 0
354.1 0
354.2 0
354.3 0
354.4 0
354.5 0
354.6 0
354.7 0
354.8 0
354.9 0
355 0
355.1 0
355.2 0
355.3 0
355.4 0
355.5 0
355.6 0
355.7 0
355.8 0
355.9 0
356 0
356.1 0
356.2 0
356.3 0
356.4 0
356.5 0
356.6 0
356.7 0
356.8 0
356.9 0
357 0
357.1 0
357.2 0
357.3 0
357.4 0
357.5 0
357.6 0
357.7 0
357.8 0
357.9 0
358 0
358.1 0
358.2 0
358.3 0
358.4 0
358.5 0
358.6 0
358.7 0
358.8 0
358.9 0
359 0
359.1 0
359.2 0
359.3 0
359.4 0
359.5 0
359.6 0
359.7 0
359.8 0
359.9 0
360 0
360.1 0
360.2 0
360.3 0
360.4 0
360.5 0
360.6 0
360.7 0
360.8 0
360.9 0
361 0
361.1 0
361.2 0
361.3 0
361.4 0
361.5 0
361.6 0
361.7 0
361.8 0
361.9 0
362 0
362.1 0
362.2 0
362.3 0
362.4 0
362.5 0
362.6 0
362.7 0
362.8 0
362.9 0
363 0
363.1 0
363.2 0
363.3 0
363.4 0
363.5 0
363.6 0
363.7 0
363.8 0
363.9 0
364 0
364.1 0
364.2 0
364.3 0
364.4 0
364.5 0
364.6 0
364.7 0
364.8 0
364.9 0
365 0
365.1 0
365.2 0
365.3 0
365.4 0
365.5 0
365.6 0
365.7 0
365.8 0
365.9 0
366 0
366.1 0
366.2 0
366.3 0
366.4 0
366.5 0
366.6 0
366.7 0
366.8 0
366.9 0
367 0
367.1 0
367.2 0
367.3 0
367.4 0
367.5 0
367.6 0
367.7 0
367.8 0
367.9 0
368 0
368.1 0
368.2 0
368.3 0
368.4 0
368.5 0
368.6 0
368.7 0
368.8 0
368.9 0
369 0
369.1 0
369.2 0
369.3 0
369.4 0
369.5 0
369.6 0
369.7 0
369.8 0
369.9 0
370 0
370.1 0
370.2 0
370.3 0
370.4 0
370.5 0
370.6 0
370.7 0
370.8 0
370.9 0
371 0
371.1 0
371.2 0
371.3 0
371.4 0
371.5 0
371.6 0
371.7 0
371.8 0
371.9 0
372 0
372.1 0
372.2 0
372.3 0
372.4 0
372.5 0
372.6 0
372.7 0
372.8 0
372.9 0
373 0
373.1 0
373.2 0
373.3 0
373.4 0
373.5 0
373.6 0
373.7 0
373.8 0
373.9 0
374 0
374.1 0
374.2 0
374.3 0
374.4 0
374.5 0
374.6 0
374.7 0
374.8 0
374.9 0
375 0
375.1 0
375.2 0
375.3 0
375.4 0
375.5 0
375.6 0
375.7 0
375.8 0
375.9 0
376 0
376.1 0
376.2 0
376.3 0
376.4 0
376.5 0
376.6 0
376.7 0
376.8 0
376.9 0
377 0
377.1 0
377.2 0
377.3 0
377.4 0
377.5 0
377.6 0
377.7 0
377.8 0
377.9 0
378 0
378.1 0
378.2 0
378.3 0
378.4 0
378.5 0
378.6 0
378.7 0
378.8 0
378.9 0
379 0
379.1 0
379.2 0
379.3 0
379.4 0
379.5 0
379.6 0
379.7 0
379.8 0
379.9 0
380 0
380.1 0
380.2 0
380.3 0
380.4 0
380.5 0
380.6 0
380.7 0
380.8 0
380.9 0
381 0
381.1 0
381.2 0
381.3 0
381.4 0
381.5 0
381.6 0
381.7 0
381.8 0
381.9 0
382 0
382.1 0
382.2 0
382.3 0
382.4 0
382.5 0
382.6 0
382.7 0
382.8 0
382.9 0
383 0
383.1 0
383.2 0
383.3 0
383.4 0
383.5 0
383.6 0
383.7 0
383.8 0
383.9 0
384 0
384.1 0
384.2 0
384.3 0
384.4 0
384.5 0
384.6 0
384.7 0
384.8 0
384.9 0
385 0
385.1 0
385.2 0
385.3 0
385.4 0
385.5 0
385.6 0
385.7 0
385.8 0
385.9 0
386 0
386.1 0
386.2 0
386.3 0
386.4 0
386.5 0
386.6 0
386.7 0
386.8 0
386.9 0
387 0
387.1 0
387.2 0
387.3 0
387.4 0
387.5 0
387.6 0
387.7 0
387.8 0
387.9 0
388 0
388.1 0
388.2 0
388.3 0
388.4 0
388.5 0
388.6 0
388.7 0
388.8 0
388.9 0
389 0
389.1 0
389.2 0
389.3 0
389.4 0
389.5 0
389.6 0
389.7 0
389.8 0
389.9 0
390 0
390.1 0
390.2 0
390.3 0
390.4 0
390.5 0
390.6 0
390.7 0
390.8 0
390.9 0
391 0
391.1 0
391.2 0
391.3 0
391.4 0
391.5 0
391.6 0
391.7 0
391.8 0
391.9 0
392 0
392.1 0
392.2 0
392.3 0
392.4 0
392.5 0
392.6 0
392.7 0
392.8 0
392.9 0
393 0
393.1 0
393.2 0
393.3 0
393.4 0
393.5 0
393.6 0
393.7 0
393.8 0
393.9 0
394 0
394.1 0
394.2 0
394.3 0
394.4 0
394.5 0
394.6 0
394.7 0
394.8 0
394.9 0
395 0
395.1 0
395.2 0
395.3 0
395.4 0
395.5 0
395.6 0
395.7 0
395.8 0
395.9 0
396 0
396.1 0
396.2 0
396.3 0
396.4 0
396.5 0
396.6 0
396.7 0
396.8 0
396.9 0
397 0
397.1 0
397.2 0
397.3 0
397.4 0
397.5 0
397.6 0
397.7 0
397.8 0
397.9 0
398 0
398.1 0
398.2 0
398.3 0
398.4 0
398.5 0
398.6 0
398.7 0
398.8 0
398.9 0
399 0
399.1 0
399.2 0
399.3 0
399.4 0
399.5 0
399.6 0
399.7 0
399.8 0
399.9 0
400 0
400.1 0
400.2 0
400.3 0
400.4 0
400.5 0
400.6 0
400.7 0
400.8 0
400.9 0
401 0
401.1 0
401.2 0
401.3 0
401.4 0
401.5 0
401.6 0
401.7 0
401.8 0
401.9 0
402 0
402.1 0
402.2 0
402.3 0
402.4 0
402.5 0
402.6 0
402.7 0
402.8 0
402.9 0
403 0
403.1 0
403.2 0
403.3 0
403.4 0
403.5 0
403.6 0
403.7 0
403.8 0
403.9 0
404 0
404.1 0
404.2 0
404.3 0
404.4 0
404.5 0
404.6 0
404.7 0
404.8 0
404.9 0
405 0
405.1 0
405.2 0
405.3 0
405.4 0
405.5 0
405.6 0
405.7 0
405.8 0
405.9 0
406 0
406.1 0
406.2 0
406.3 0
406.4 0
406.5 0
406.6 0
406.7 0
406.8 0
406.9 0
407 0
407.1 0
407.2 0
407.3 0
407.4 0
407.5 0
407.6 0
407.7 0
407.8 0
407.9 0
408 0
408.1 0
408.2 0
408.3 0
408.4 0
408.5 0
408.6 0
408.7 0
408.8 0
408.9 0
409 0
409.1 0
409.2 0
409.3 0
409.4 0
409.5 0
409.6 0
409.7 0
409.8 0
409.9 0
410 0
410.1 0
410.2 0
410.3 0
410.4 0
410.5 0
410.6 0
410.7 0
410.8 0
410.9 0
411 0
411.1 0
411.2 0
411.3 0
411.4 0
411.5 0
411.6 0
411.7 0
411.8 0
411.9 0
412 0
412.1 0
412.2 0
412.3 0
412.4 0
412.5 0
412.6 0
412.7 0
412.8 0
412.9 0
413 0
413.1 0
413.2 0
413.3 0
413.4 0
413.5 0
413.6 0
413.7 0
413.8 0
413.9 0
414 0
414.1 0
414.2 0
414.3 0
414.4 0
414.5 0
414.6 0
414.7 0
414.8 0
414.9 0
415 0
415.1 0
415.2 0
415.3 0
415.4 0
415.5 0
415.6 0
415.7 0
415.8 0
415.9 0
416 0
416.1 0
416.2 0
416.3 0
416.4 0
416.5 0
416.6 0
416.7 0
416.8 0
416.9 0
417 0
417.1 0
417.2 0
417.3 0
417.4 0
417.5 0
417.6 0
417.7 0
417.8 0
417.9 0
418 0
418.1 0
418.2 0
418.3 0
418.4 0
418.5 0
418.6 0
418.7 0
418.8 0
418.9 0
419 0
419.1 0
419.2 0
419.3 0
419.4 0
419.5 0
419.6 0
419.7 0
419.8 0
419.9 0
420 0
420.1 0
420.2 0
420.3 0
420.4 0
420.5 0
420.6 0
420.7 0
420.8 0
420.9 0
421 0
421.1 0
421.2 0
421.3 0
421.4 0
421.5 0
421.6 0
421.7 0
421.8 0
421.9 0
422 0
422.1 0
422.2 0
422.3 0
422.4 0
422.5 0
422.6 0
422.7 0
422.8 0
422.9 0
423 0
423.1 0
423.2 0
423.3 0
423.4 0
423.5 0
423.6 0
423.7 0
423.8 0
423.9 0
424 0
424.1 0
424.2 0
424.3 0
424.4 0
424.5 0
424.6 0
424.7 0
424.8 0
424.9 0
425 0
425.1 0
425.2 0
425.3 0
425.4 0
425.5 0
425.6 0
425.7 0
425.8 0
425.9 0
426 0
426.1 0
426.2 0
426.3 0
426.4 0
426.5 0
426.6 0
426.7 0
426.8 0
426.9 0
427 0
427.1 0
427.2 0
427.3 0
427.4 0
427.5 0
427.6 0
427.7 0
427.8 0
427.9 0
428 0
428.1 0
428.2 0
428.3 0
428.4 0
428.5 0
428.6 0
428.7 0
428.8 0
428.9 0
429 0
429.1 0
429.2 0
429.3 0
429.4 0
429.5 0
429.6 0
429.7 0
429.8 0
429.9 0
430 0
430.1 0
430.2 0
430.3 0
430.4 0
430.5 0
430.6 0
430.7 0
430.8 0
430.9 0
431 0
431.1 0
431.2 0
431.3 0
431.4 0
431.5 0
431.6 0
431.7 0
431.8 0
431.9 0
432 0
432.1 0
432.2 0
432.3 0
432.4 0
432.5 0
432.6 0
432.7 0
432.8 0
432.9 0
433 0
433.1 0
433.2 0
433.3 0
433.4 0
433.5 0
433.6 0
433.7 0
433.8 0
433.9 0
434 0
434.1 0
434.2 0
434.3 0
434.4 0
434.5 0
434.6 0
434.7 0
434.8 0
434.9 0
435 0
435.1 0
435.2 0
435.3 0
435.4 0
435.5 0
435.6 0
435.7 0
435.8 0
435.9 0
436 0
436.1 0
436.2 0
436.3 0
436.4 0
436.5 0
436.6 0
436.7 0
436.8 0
436.9 0
437 0
437.1 0
437.2 0
437.3 0
437.4 0
437.5 0
437.6 0
437.7 0
437.8 0
437.9 0
438 0
438.1 0
438.2 0
438.3 0
438.4 0
438.5 0
438.6 0
438.7 0
438.8 0
438.9 0
439 0
439.1 0
439.2 0
439.3 0
439.4 0
439.5 0
439.6 0
439.7 0
439.8 0
439.9 0
440 0
440.1 0
440.2 0
440.3 0
440.4 0
440.5 0
440.6 0
440.7 0
440.8 0
440.9 0
441 0
441.1 0
441.2 0
441.3 0
441.4 0
441.5 0
441.6 0
441.7 0
441.8 0
441.9 0
442 0
442.1 0
442.2 0
442.3 0
442.4 0
442.5 0
442.6 0
442.7 0
442.8 0
442.9 0
443 0
443.1 0
443.2 0
443.3 0
443.4 0
443.5 0
443.6 0
443.7 0
443.8 0
443.9 0
444 0
444.1 0
444.2 0
444.3 0
444.4 0
444.5 0
444.6 0
444.7 0
444.8 0
444.9 0
445 0
445.1 0
445.2 0
445.3 0
445.4 0
445.5 0
445.6 0
445.7 0
445.8 0
445.9 0
446 0
446.1 0
446.2 0
446.3 0
446.4 0
446.5 0
446.6 0
446.7 0
446.8 0
446.9 0
447 0
447.1 0
447.2 0
447.3 0
447.4 0
447.5 0
447.6 0
447.7 0
447.8 0
447.9 0
448 0
448.1 0
448.2 0
448.3 0
448.4 0
448.5 0
448.6 0
448.7 0
448.8 0
448.9 0
449 0
449.1 0
449.2 0
449.3 0
449.4 0
449.5 0
449.6 0
449.7 0
449.8 0
449.9 0
450 0
450.1 0
450.2 0
450.3 0
450.4 0
450.5 0
450.6 0
450.7 0
450.8 0
450.9 0
451 0
451.1 0
451.2 0
451.3 0
451.4 0
451.5 0
451.6 0
451.7 0
451.8 0
451.9 0
452 0
452.1 0
452.2 0
452.3 0
452.4 0
452.5 0
452.6 0
452.7 0
452.8 0
452.9 0
453 0
453.1 0
453.2 0
453.3 0
453.4 0
453.5 0
453.6 0
453.7 0
453.8 0
453.9 0
454 0
454.1 0
454.2 0
454.3 0
454.4 0
454.5 0
454.6 0
454.7 0
454.8 0
454.9 0
455 0
455.1 0
455.2 0
455.3 0
455.4 0
455.5 0
455.6 0
455.7 0
455.8 0
455.9 0
456 0
456.1 0
456.2 0
456.3 0
456.4 0
456.5 0
456.6 0
456.7 0
456.8 0
456.9 0
457 0
457.1 0
457.2 0
457.3 0
457.4 0
457.5 0
457.6 0
457.7 0
457.8 0
457.9 0
458 0
458.1 0
458.2 0
458.3 0
458.4 0
458.5 0
458.6 0
458.7 0
458.8 0
458.9 0
459 0
459.1 0
459.2 0
459.3 0
459.4 0
459.5 0
459.6 0
459.7 0
459.8 0
459.9 0
460 0
460.1 0
460.2 0
460.3 0
460.4 0
460.5 0
460.6 0
460.7 0
460.8 0
460.9 0
461 0
461.1 0
461.2 0
461.3 0
461.4 0
461.5 0
461.6 0
461.7 0
461.8 0
461.9 0
462 0
462.1 0
462.2 0
462.3 0
462.4 0
462.5 0
462.6 0
462.7 0
462.8 0
462.9 0
463 0
463.1 0
463.2 0
463.3 0
463.4 0
463.5 0
463.6 0
463.7 0
463.8 0
463.9 0
464 0
464.1 0
464.2 0
464.3 0
464.4 0
464.5 0
464.6 0
464.7 0
464.8 0
464.9 0
465 0
465.1 0
465.2 0
465.3 0
465.4 0
465.5 0
465.6 0
465.7 0
465.8 0
465.9 0
466 0
466.1 0
466.2 0
466.3 0
466.4 0
466.5 0
466.6 0
466.7 0
466.8 0
466.9 0
467 0
467.1 0
467.2 0
467.3 0
467.4 0
467.5 0
467.6 0
467.7 0
467.8 0
467.9 0
468 0
468.1 0
468.2 0
468.3 0
468.4 0
468.5 0
468.6 0
468.7 0
468.8 0
468.9 0
469 0
469.1 0
469.2 0
469.3 0
469.4 0
469.5 0
469.6 0
469.7 0
469.8 0
469.9 0
470 0
470.1 0
470.2 0
470.3 0
470.4 0
470.5 0
470.6 0
470.7 0
470.8 0
470.9 0
471 0
471.1 0
471.2 0
471.3 0
471.4 0
471.5 0
471.6 0
471.7 0
471.8 0
471.9 0
472 0
472.1 0
472.2 0
472.3 0
472.4 0
472.5 0
472.6 0
472.7 0
472.8 0
472.9 0
473 0
473.1 0
473.2 0
473.3 0
473.4 0
473.5 0
473.6 0
473.7 0
473.8 0
473.9 0
474 0
474.1 0
474.2 0
474.3 0
474.4 0
474.5 0
474.6 0
474.7 0
474.8 0
474.9 0
475 0
475.1 0
475.2 0
475.3 0
475.4 0
475.5 0
475.6 0
475.7 0
475.8 0
475.9 0
476 0
476.1 0
476.2 0
476.3 0
476.4 0
476.5 0
476.6 0
476.7 0
476.8 0
476.9 0
477 0
477.1 0
477.2 0
477.3 0
477.4 0
477.5 0
477.6 0
477.7 0
477.8 0
477.9 0
478 0
478.1 0
478.2 0
478.3 0
478.4 0
478.5 0
478.6 0
478.7 0
478.8 0
478.9 0
479 0
479.1 0
479.2 0
479.3 0
479.4 0
479.5 0
479.6 0
479.7 0
479.8 0
479.9 0
480 0
480.1 0
480.2 0
480.3 0
480.4 0
480.5 0
480.6 0
480.7 0
480.8 0
480.9 0
481 0
481.1 0
481.2 0
481.3 0
481.4 0
481.5 0
481.6 0
481.7 0
481.8 0
481.9 0
482 0
482.1 0
482.2 0
482.3 0
482.4 0
482.5 0
482.6 0
482.7 0
482.8 0
482.9 0
483 0
483.1 0
483.2 0
483.3 0
483.4 0
483.5 0
483.6 0
483.7 0
483.8 0
483.9 0
484 0
484.1 0
484.2 0
484.3 0
484.4 0
484.5 0
484.6 0
484.7 0
484.8 0
484.9 0
485 0
485.1 0
485.2 0
485.3 0
485.4 0
485.5 0
485.6 0
485.7 0
485.8 0
485.9 0
486 0
486.1 0
486.2 0
486.3 0
486.4 0
486.5 0
486.6 0
486.7 0
486.8 0
486.9 0
487 0
487.1 0
487.2 0
487.3 0
487.4 0
487.5 0
487.6 0
487.7 0
487.8 0
487.9 0
488 0
488.1 0
488.2 0
488.3 0
488.4 0
488.5 0
488.6 0
488.7 0
488.8 0
488.9 0
489 0
489.1 0
489.2 0
489.3 0
489.4 0
489.5 0
489.6 0
489.7 0
489.8 0
489.9 0
490 0
490.1 0
490.2 0
490.3 0
490.4 0
490.5 0
490.6 0
490.7 0
490.8 0
490.9 0
491 0
491.1 0
491.2 0
491.3 0
491.4 0
491.5 0
491.6 0
491.7 0
491.8 0
491.9 0
492 0
492.1 0
492.2 0
492.3 0
492.4 0
492.5 0
492.6 0
492.7 0
492.8 0
492.9 0
493 0
493.1 0
493.2 0
493.3 0
493.4 0
493.5 0
493.6 0
493.7 0
493.8 0
493.9 0
494 0
494.1 0
494.2 0
494.3 0
494.4 0
494.5 0
494.6 0
494.7 0
494.8 0
494.9 0
495 0
495.1 0
495.2 0
495.3 0
495.4 0
495.5 0
495.6 0
495.7 0
495.8 0
495.9 0
496 0
496.1 0
496.2 0
496.3 0
496.4 0
496.5 0
496.6 0
496.7 0
496.8 0
496.9 0
497 0
497.1 0
497.2 0
497.3 0
497.4 0
497.5 0
497.6 0
497.7 0
497.8 0
497.9 0
498 0
498.1 0
498.2 0
498.3 0
498.4 0
498.5 0
498.6 0
498.7 0
498.8 0
498.9 0
499 0
499.1 0
499.2 0
499.3 0
499.4 0
499.5 0
499.6 0
499.7 0
499.8 0
499.9 0
500 0
500.1 0
500.2 0
500.3 0
500.4 0
500.5 0
500.6 0
500.7 0
500.8 0
500.9 0
501 0
501.1 0
501.2 0
501.3 0
501.4 0
501.5 0
501.6 0
501.7 0
501.8 0
501.9 0
502 0
502.1 0
502.2 0
502.3 0
502.4 0
502.5 0
502.6 0
502.7 0
502.8 0
502.9 0
503 0
503.1 0
503.2 0
503.3 0
503.4 0
503.5 0
503.6 0
503.7 0
503.8 0
503.9 0
504 0
504.1 0
504.2 0
504.3 0
504.4 0
504.5 0
504.6 0
504.7 0
504.8 0
504.9 0
505 0
505.1 0
505.2 0
505.3 0
505.4 0
505.5 0
505.6 0
505.7 0
505.8 0
505.9 0
506 0
506.1 0
506.2 0
506.3 0
506.4 0
506.5 0
506.6 0
506.7 0
506.8 0
506.9 0
507 0
507.1 0
507.2 0
507.3 0
507.4 0
507.5 0
507.6 0
507.7 0
507.8 0
507.9 0
508 0
508.1 0
508.2 0
508.3 0
508.4 0
508.5 0
508.6 0
508.7 0
508.8 0
508.9 0
509 0
509.1 0
509.2 0
509.3 0
509.4 0
509.5 0
509.6 0
509.7 0
509.8 0
509.9 0
510 0
510.1 0
510.2 0
510.3 0
510.4 0
510.5 0
510.6 0
510.7 0
510.8 0
510.9 0
511 0
511.1 0
511.2 0
511.3 0
511.4 0
511.5 0
511.6 0
511.7 0
511.8 0
511.9 0
512 0
512.1 0
512.2 0
512.3 0
512.4 0
512.5 0
512.6 0
512.7 0
512.8 0
512.9 0
513 0
513.1 0
513.2 0
513.3 0
513.4 0
513.5 0
513.6 0
513.7 0
513.8 0
513.9 0
514 0
514.1 0
514.2 0
514.3 0
514.4 0
514.5 0
514.6 0
514.7 0
514.8 0
514.9 0
515 0
515.1 0
515.2 0
515.3 0
515.4 0
515.5 0
515.6 0
515.7 0
515.8 0
515.9 0
516 0
516.1 0
516.2 0
516.3 0
516.4 0
516.5 0
516.6 0
516.7 0
516.8 0
516.9 0
517 0
517.1 0
517.2 0
517.3 0
517.4 0
517.5 0
517.6 0
517.7 0
517.8 0
517.9 0
518 0
518.1 0
518.2 0
518.3 0
518.4 0
518.5 0
518.6 0
518.7 0
518.8 0
518.9 0
519 0
519.1 0
519.2 0
519.3 0
519.4 0
519.5 0
519.6 0
519.7 0
519.8 0
519.9 0
520 0
520.1 0
520.2 0
520.3 0
520.4 0
520.5 0
520.6 0
520.7 0
520.8 0
520.9 0
521 0
521.1 0
521.2 0
521.3 0
521.4 0
521.5 0
521.6 0
521.7 0
521.8 0
521.9 0
522 0
522.1 0
522.2 0
522.3 0
522.4 0
522.5 0
522.6 0
522.7 0
522.8 0
522.9 0
523 0
523.1 0
523.2 0
523.3 0
523.4 0
523.5 0
523.6 0
523.7 0
523.8 0
523.9 0
524 0
524.1 0
524.2 0
524.3 0
524.4 0
524.5 0
524.6 0
524.7 0
524.8 0
524.9 0
525 0
525.1 0
525.2 0
525.3 0
525.4 0
525.5 0
525.6 0
525.7 0
525.8 0
525.9 0
526 0
526.1 0
526.2 0
526.3 0
526.4 0
526.5 0
526.6 0
526.7 0
526.8 0
526.9 0
527 0
527.1 0
527.2 0
527.3 0
527.4 0
527.5 0
527.6 0
527.7 0
527.8 0
527.9 0
528 0
528.1 0
528.2 0
528.3 0
528.4 0
528.5 0
528.6 0
528.7 0
528.8 0
528.9 0
529 0
529.1 0
529.2 0
529.3 0
529.4 0
529.5 0
529.6 0
529.7 0
529.8 0
529.9 0
530 0
530.1 0
530.2 0
530.3 0
530.4 0
530.5 0
530.6 0
530.7 0
530.8 0
530.9 0
531 0
531.1 0
531.2 0
531.3 0
531.4 0
531.5 0
531.6 0
531.7 0
531.8 0
531.9 0
532 0
532.1 0
532.2 0
532.3 0
532.4 0
532.5 0
532.6 0
532.7 0
532.8 0
532.9 0
533 0
533.1 0
533.2 0
533.3 0
533.4 0
533.5 0
533.6 0
533.7 0
533.8 0
533.9 0
534 0
534.1 0
534.2 0
534.3 0
534.4 0
534.5 0
534.6 0
534.7 0
534.8 0
534.9 0
535 0
535.1 0
535.2 0
535.3 0
535.4 0
535.5 0
535.6 0
535.7 0
535.8 0
535.9 0
536 0
536.1 0
536.2 0
536.3 0
536.4 0
536.5 0
536.6 0
536.7 0
536.8 0
536.9 0
537 4.45E-13
537.1 0.000826583010984
537.2 0.00165327788359
537.3 0.00248008461339
537.4 0.00330700319553
537.5 0.00413403362513
537.6 0.00496229833534
537.7 0.00581282006809
537.8 0.00666384082461
537.9 0.0074935770237
538 0.00832379959806
538.1 0.00915268489639
538.2 0.00998172633316
538.3 0.0108109238868
538.4 0.0116402775359
538.5 0.0124697872588
538.6 0.01329946946
538.7 0.0141293209604
538.8 0.0149593375723
538.9 0.0158113229471
539 0.0166634667345
539.1 0.0174927926144
539.2 0.0183221496778
539.3 0.0191515305836
539.4 0.0199809277403
539.5 0.0208103334324
539.6 0.0216397488564
539.7 0.0224691641475
539.8 0.0232985694431
539.9 0.0241279550519
540 0.0249573116215
540.1 0.0258070988195
540.2 0.0266567516382
540.3 0.0274844495517
540.4 0.0283120012293
540.5 0.029139401563
540.6 0.0299598623355
540.7 0.0307797831208
540.8 0.0315991671508
540.9 0.0324180196315
541 0.033236347866
541.1 0.0340673685271
541.2 0.0348985268067
541.3 0.0357516234159
